osmid,y,x,ref,highway,street_count,geometry
464877993,40.7577313,-73.7206537,24,motorway_junction,3,POINT (-73.7206537 40.7577313)
464880910,40.751314,-73.7272369,,,3,POINT (-73.7272369 40.751314)
464905115,40.7504297,-73.7277261,24,motorway_junction,3,POINT (-73.7277261 40.7504297)
465132518,40.7014849,-73.9928295,,,3,POINT (-73.9928295 40.7014849)
465132522,40.7015529,-73.9920171,,,3,POINT (-73.9920171 40.7015529)
467715961,40.7717259,-73.7639574,,turning_circle,1,POINT (-73.7639574 40.7717259)
469558547,40.5441972,-74.2100098,,,3,POINT (-74.2100098 40.5441972)
469558567,40.545309,-74.2151624,,turning_circle,1,POINT (-74.2151624 40.545309)
469558637,40.5394064,-74.2191285,,turning_circle,1,POINT (-74.2191285 40.5394064)
469853570,40.7552695,-73.7765183,,,3,POINT (-73.7765183 40.7552695)
469858628,40.7623252,-73.7789383,5,motorway_junction,3,POINT (-73.7789383 40.7623252)
470073501,40.6850613,-73.7263575,,,3,POINT (-73.7263575 40.6850613)
470074105,40.6868169,-73.726374,,,3,POINT (-73.726374 40.6868169)
470078250,40.6833958,-73.7266033,25A,motorway_junction,3,POINT (-73.7266033 40.6833958)
470078596,40.6841285,-73.7260473,25B,motorway_junction,3,POINT (-73.7260473 40.6841285)
470205600,40.8421088,-73.8255597,,,3,POINT (-73.8255597 40.8421088)
470205692,40.8480416,-73.8268433,,,3,POINT (-73.8268433 40.8480416)
470205768,40.8530374,-73.8263224,8B,motorway_junction,3,POINT (-73.8263224 40.8530374)
470207824,40.8580408,-73.8464904,,traffic_signals,3,POINT (-73.8464904 40.8580408)
470208474,40.8570906,-73.8561724,,traffic_signals,4,POINT (-73.8561724 40.8570906)
470209113,40.8567843,-73.8676341,,traffic_signals,4,POINT (-73.8676341 40.8567843)
470209120,40.8080688,-73.9639971,,traffic_signals,4,POINT (-73.9639971 40.8080688)
470209122,40.810952,-73.9630559,,traffic_signals,4,POINT (-73.9630559 40.810952)
470209408,40.8576465,-73.8496891,,,3,POINT (-73.8496891 40.8576465)
470209414,40.8572851,-73.8437433,,traffic_signals,4,POINT (-73.8437433 40.8572851)
470209417,40.8564911,-73.837979,,,3,POINT (-73.837979 40.8564911)
470209686,40.8573793,-73.8459173,,,3,POINT (-73.8459173 40.8573793)
470210173,40.856361,-73.8350404,,motorway_junction,3,POINT (-73.8350404 40.856361)
470210222,40.8562117,-73.8303429,,,3,POINT (-73.8303429 40.8562117)
470210562,40.856049,-73.832196,,motorway_junction,3,POINT (-73.832196 40.856049)
470210570,40.8560071,-73.8329469,,motorway_junction,4,POINT (-73.8329469 40.8560071)
470535086,40.8574075,-73.8313057,1D,motorway_junction,3,POINT (-73.8313057 40.8574075)
470538049,40.8468874,-73.8364274,,,3,POINT (-73.8364274 40.8468874)
470538068,40.8522729,-73.8357451,1C,motorway_junction,3,POINT (-73.8357451 40.8522729)
470538085,40.8556313,-73.8332476,,,3,POINT (-73.8332476 40.8556313)
470538087,40.8564735,-73.8321178,1D,motorway_junction,3,POINT (-73.8321178 40.8564735)
470538852,40.8564259,-73.8324095,,,3,POINT (-73.8324095 40.8564259)
470538860,40.8554119,-73.8337628,1C,motorway_junction,3,POINT (-73.8337628 40.8554119)
470538885,40.853164,-73.8355579,,,3,POINT (-73.8355579 40.853164)
470548098,40.857941,-73.8025214,,,1,POINT (-73.8025214 40.857941)
470853209,40.8386724,-73.8256897,7B,motorway_junction,3,POINT (-73.8256897 40.8386724)
470853213,40.8373793,-73.8254157,7A,motorway_junction,3,POINT (-73.8254157 40.8373793)
470853543,40.8397028,-73.8253915,7C,motorway_junction,3,POINT (-73.8253915 40.8397028)
470854179,40.8306042,-73.8200689,,motorway_junction,3,POINT (-73.8200689 40.8306042)
470854322,40.8331881,-73.8220392,,,3,POINT (-73.8220392 40.8331881)
470856734,40.8358342,-73.8254173,,,3,POINT (-73.8254173 40.8358342)
470904127,40.8777353,-73.8838451,,,3,POINT (-73.8838451 40.8777353)
470907758,40.8703101,-73.8808682,,,3,POINT (-73.8808682 40.8703101)
471201428,40.8566192,-73.8724297,7W,motorway_junction,3,POINT (-73.8724297 40.8566192)
471202008,40.8557178,-73.875037,,motorway_junction,3,POINT (-73.875037 40.8557178)
471202021,40.8562894,-73.8723713,,motorway_junction,3,POINT (-73.8723713 40.8562894)
471204459,40.8576528,-73.8717534,,,3,POINT (-73.8717534 40.8576528)
471204852,40.8553946,-73.8774086,,traffic_signals,3,POINT (-73.8774086 40.8553946)
471205229,40.8560042,-73.8787667,,,3,POINT (-73.8787667 40.8560042)
471206036,40.855613,-73.8782066,,,3,POINT (-73.8782066 40.855613)
471213641,40.8526708,-73.8721397,,,3,POINT (-73.8721397 40.8526708)
471213783,40.8537715,-73.8725988,,,2,POINT (-73.8725988 40.8537715)
471214126,40.8534695,-73.8707481,,,3,POINT (-73.8707481 40.8534695)
471221481,40.823374,-73.9111583,,,2,POINT (-73.9111583 40.823374)
471225012,40.8946311,-73.8619175,,,3,POINT (-73.8619175 40.8946311)
471225116,40.8959861,-73.8609748,10,motorway_junction,3,POINT (-73.8609748 40.8959861)
471240527,40.8048871,-73.9116704,47,motorway_junction,3,POINT (-73.9116704 40.8048871)
471240719,40.8107951,-73.9012593,,,3,POINT (-73.9012593 40.8107951)
471241232,40.8049962,-73.910981,,,3,POINT (-73.910981 40.8049962)
471241236,40.8058687,-73.9090466,,,3,POINT (-73.9090466 40.8058687)
471241849,40.8053391,-73.9209311,,motorway_junction,3,POINT (-73.9209311 40.8053391)
471242348,40.8078787,-73.9268197,,,3,POINT (-73.9268197 40.8078787)
471242600,40.808009,-73.9271696,,,3,POINT (-73.9271696 40.808009)
471243365,40.8068775,-73.925465,,,3,POINT (-73.925465 40.8068775)
471243697,40.8043031,-73.9181655,,,3,POINT (-73.9181655 40.8043031)
471243875,40.8038253,-73.9162919,,,3,POINT (-73.9162919 40.8038253)
471244431,40.8030369,-73.9168423,,,3,POINT (-73.9168423 40.8030369)
471244587,40.8019852,-73.9165853,48,motorway_junction,3,POINT (-73.9165853 40.8019852)
471247682,40.8029463,-73.9182683,,,3,POINT (-73.9182683 40.8029463)
471247737,40.8032565,-73.9188969,,,4,POINT (-73.9188969 40.8032565)
471287256,40.8596288,-73.8176973,,,3,POINT (-73.8176973 40.8596288)
471287388,40.8573213,-73.8214854,,,4,POINT (-73.8214854 40.8573213)
471287401,40.8589548,-73.8184155,,,3,POINT (-73.8184155 40.8589548)
471287544,40.8568253,-73.820848,,,3,POINT (-73.820848 40.8568253)
471288579,40.8597615,-73.8020424,,,3,POINT (-73.8020424 40.8597615)
471288768,40.8614786,-73.8021319,,,3,POINT (-73.8021319 40.8614786)
471288776,40.8608959,-73.8025527,,,3,POINT (-73.8025527 40.8608959)
471288828,40.8611273,-73.8033629,,,3,POINT (-73.8033629 40.8611273)
471288829,40.8614244,-73.8038731,,,3,POINT (-73.8038731 40.8614244)
471288924,40.8600629,-73.8028546,,,3,POINT (-73.8028546 40.8600629)
471288934,40.8603659,-73.8013479,,,3,POINT (-73.8013479 40.8603659)
471387205,40.8455476,-73.7903101,,,1,POINT (-73.7903101 40.8455476)
471387544,40.8469672,-73.7911495,,,1,POINT (-73.7911495 40.8469672)
471387919,40.8488643,-73.7836623,,,1,POINT (-73.7836623 40.8488643)
471389439,40.8466737,-73.7853439,,,1,POINT (-73.7853439 40.8466737)
471390211,40.8379257,-73.7846327,,,1,POINT (-73.7846327 40.8379257)
471390575,40.8401083,-73.7815918,,,1,POINT (-73.7815918 40.8401083)
471390741,40.8396248,-73.7859812,,,1,POINT (-73.7859812 40.8396248)
471391270,40.8414416,-73.783066,,,1,POINT (-73.783066 40.8414416)
471392217,40.8430215,-73.7887545,,,1,POINT (-73.7887545 40.8430215)
471392751,40.8436704,-73.7889816,,,1,POINT (-73.7889816 40.8436704)
471397562,40.8506303,-73.7894518,,,1,POINT (-73.7894518 40.8506303)
471764530,40.8184659,-73.80803,9,motorway_junction,3,POINT (-73.80803 40.8184659)
471764554,40.8178728,-73.8066513,,,3,POINT (-73.8066513 40.8178728)
471766382,40.8171656,-73.8054878,,,3,POINT (-73.8054878 40.8171656)
471766584,40.8172,-73.8020563,,,3,POINT (-73.8020563 40.8172)
471766626,40.8169539,-73.801173,,,3,POINT (-73.801173 40.8169539)
471766627,40.8166826,-73.8003009,,,3,POINT (-73.8003009 40.8166826)
471766628,40.8163959,-73.7994027,,stop,3,POINT (-73.7994027 40.8163959)
471768231,40.8176273,-73.806906,,,3,POINT (-73.806906 40.8176273)
471768278,40.8176367,-73.8055347,,,3,POINT (-73.8055347 40.8176367)
471768412,40.8219421,-73.8096704,,,1,POINT (-73.8096704 40.8219421)
471771319,40.8260759,-73.8143158,,,1,POINT (-73.8143158 40.8260759)
471771333,40.826988,-73.8139544,,,1,POINT (-73.8139544 40.826988)
471771593,40.8332213,-73.8214944,,,3,POINT (-73.8214944 40.8332213)
471772215,40.8299857,-73.8187349,,,3,POINT (-73.8187349 40.8299857)
471773324,40.8216535,-73.8105014,,,1,POINT (-73.8105014 40.8216535)
471773419,40.8208632,-73.8061524,,,1,POINT (-73.8061524 40.8208632)
471773438,40.8190027,-73.8074158,,,3,POINT (-73.8074158 40.8190027)
471775620,40.841188,-73.8666015,,,1,POINT (-73.8666015 40.841188)
471775647,40.8408494,-73.8674146,,,1,POINT (-73.8674146 40.8408494)
471775662,40.8405113,-73.8682136,,,1,POINT (-73.8682136 40.8405113)
471775677,40.8401817,-73.8689911,,,1,POINT (-73.8689911 40.8401817)
471824764,40.8419382,-73.8252451,,,3,POINT (-73.8252451 40.8419382)
471826004,40.8179213,-73.8039161,9,motorway_junction,3,POINT (-73.8039161 40.8179213)
471826416,40.817767,-73.8039504,,,3,POINT (-73.8039504 40.817767)
472978213,40.8817591,-73.8231826,,traffic_signals,4,POINT (-73.8231826 40.8817591)
472978997,40.8818403,-73.8229543,,,3,POINT (-73.8229543 40.8818403)
472978999,40.8824064,-73.8235834,,,3,POINT (-73.8235834 40.8824064)
472979145,40.8813412,-73.8229942,,,3,POINT (-73.8229942 40.8813412)
472979767,40.8753778,-73.8291394,,,2,POINT (-73.8291394 40.8753778)
472979798,40.8763159,-73.8304125,,,3,POINT (-73.8304125 40.8763159)
472981269,40.877942,-73.8317336,,,3,POINT (-73.8317336 40.877942)
472981881,40.8757911,-73.8325688,,,3,POINT (-73.8325688 40.8757911)
472985223,40.868386,-73.8331899,,traffic_signals,4,POINT (-73.8331899 40.868386)
472986329,40.8690659,-73.8304349,,traffic_signals,3,POINT (-73.8304349 40.8690659)
472986574,40.8717731,-73.827934,,,2,POINT (-73.827934 40.8717731)
472987703,40.8710395,-73.8283036,,traffic_signals,4,POINT (-73.8283036 40.8710395)
472988339,40.8763392,-73.8275258,,,2,POINT (-73.8275258 40.8763392)
472988615,40.8787083,-73.823857,,,2,POINT (-73.823857 40.8787083)
473236862,40.8636875,-73.8217321,,,3,POINT (-73.8217321 40.8636875)
473240549,40.8625675,-73.83151,,,3,POINT (-73.83151 40.8625675)
473240802,40.8622301,-73.8309042,,,4,POINT (-73.8309042 40.8622301)
473242253,40.8626739,-73.8314904,,,3,POINT (-73.8314904 40.8626739)
473242985,40.8624325,-73.8307747,,,3,POINT (-73.8307747 40.8624325)
473243591,40.8625655,-73.8337792,,,1,POINT (-73.8337792 40.8625655)
473244760,40.8661784,-73.8358572,,,1,POINT (-73.8358572 40.8661784)
473365747,40.7060813,-73.8817562,,,1,POINT (-73.8817562 40.7060813)
474743444,40.827116,-73.8494118,54,motorway_junction,3,POINT (-73.8494118 40.827116)
474744395,40.825581,-73.8676797,,,3,POINT (-73.8676797 40.825581)
474744972,40.8255484,-73.8679011,,,3,POINT (-73.8679011 40.8255484)
474748669,40.8194732,-73.8835632,,,1,POINT (-73.8835632 40.8194732)
474748768,40.8174636,-73.882619,,,1,POINT (-73.882619 40.8174636)
474754789,40.8056042,-73.8792849,,,5,POINT (-73.8792849 40.8056042)
474754881,40.8034251,-73.8737393,,,3,POINT (-73.8737393 40.8034251)
474756732,40.8084413,-73.8719962,,,3,POINT (-73.8719962 40.8084413)
474758682,40.8079061,-73.8773837,,,1,POINT (-73.8773837 40.8079061)
476025198,40.7242741,-73.9362661,,,3,POINT (-73.9362661 40.7242741)
476025204,40.7253264,-73.9318879,,,3,POINT (-73.9318879 40.7253264)
476025877,40.7190855,-73.9461166,,,3,POINT (-73.9461166 40.7190855)
476026026,40.7189876,-73.9460342,33,motorway_junction,3,POINT (-73.9460342 40.7189876)
476026251,40.7194441,-73.9446076,,,3,POINT (-73.9446076 40.7194441)
479156127,40.7273976,-73.8878232,19,motorway_junction,3,POINT (-73.8878232 40.7273976)
479166879,40.7332701,-73.9207644,16,motorway_junction,3,POINT (-73.9207644 40.7332701)
479715801,40.6964835,-73.9803903,,traffic_signals,4,POINT (-73.9803903 40.6964835)
479715815,40.7036692,-73.9599755,31,motorway_junction,3,POINT (-73.9599755 40.7036692)
479715838,40.6958664,-73.9649904,,,3,POINT (-73.9649904 40.6958664)
479715931,40.7030693,-73.9600891,,,3,POINT (-73.9600891 40.7030693)
479715943,40.695756,-73.964979,30,motorway_junction,3,POINT (-73.964979 40.695756)
479716748,40.7145061,-73.9525427,,,3,POINT (-73.9525427 40.7145061)
479716904,40.7117668,-73.955612,,,3,POINT (-73.955612 40.7117668)
479847987,40.7104981,-73.9570508,,,3,POINT (-73.9570508 40.7104981)
480212188,40.710401,-73.9563526,,,3,POINT (-73.9563526 40.710401)
481201516,40.8916347,-73.8868584,,motorway_junction,3,POINT (-73.8868584 40.8916347)
481201523,40.8887857,-73.8899962,12,motorway_junction,3,POINT (-73.8899962 40.8887857)
481201577,40.8860977,-73.8962896,11,motorway_junction,3,POINT (-73.8962896 40.8860977)
481201588,40.8883151,-73.8918958,,,3,POINT (-73.8918958 40.8883151)
481201605,40.8853342,-73.8952249,,,3,POINT (-73.8952249 40.8853342)
481249889,40.7657347,-73.8625962,,,3,POINT (-73.8625962 40.7657347)
481250035,40.7715582,-73.8764288,,,3,POINT (-73.8764288 40.7715582)
481250069,40.7701904,-73.879982,,,3,POINT (-73.879982 40.7701904)
481250111,40.768097,-73.8841016,5,motorway_junction,3,POINT (-73.8841016 40.768097)
481250151,40.7665665,-73.889577,4,motorway_junction,3,POINT (-73.889577 40.7665665)
481251645,40.7645955,-73.861434,,,1,POINT (-73.861434 40.7645955)
481251655,40.7652515,-73.8619388,,,1,POINT (-73.8619388 40.7652515)
481265550,40.7698477,-73.879487,,,3,POINT (-73.879487 40.7698477)
481407494,40.7717769,-73.8770881,,,3,POINT (-73.8770881 40.7717769)
481411614,40.7711532,-73.8737002,,,3,POINT (-73.8737002 40.7711532)
481411627,40.7712782,-73.8727651,,,3,POINT (-73.8727651 40.7712782)
481416755,40.7677066,-73.8799803,,,3,POINT (-73.8799803 40.7677066)
482454195,40.503622,-74.2380965,,,3,POINT (-74.2380965 40.503622)
482536836,40.7623211,-73.8970931,43,motorway_junction,3,POINT (-73.8970931 40.7623211)
482537476,40.7637024,-73.8958289,,,3,POINT (-73.8958289 40.7637024)
482538190,40.7661811,-73.894543,,,3,POINT (-73.894543 40.7661811)
482539630,40.7598999,-73.8988733,,,3,POINT (-73.8988733 40.7598999)
482541616,40.7644866,-73.894912,5,motorway_junction,3,POINT (-73.894912 40.7644866)
482568762,40.7639426,-73.9028625,,,3,POINT (-73.9028625 40.7639426)
482572639,40.7605568,-73.9022846,,,3,POINT (-73.9022846 40.7605568)
482615346,40.7688549,-73.8698475,,,3,POINT (-73.8698475 40.7688549)
482617539,40.7696133,-73.8691254,,,3,POINT (-73.8691254 40.7696133)
482617545,40.7693394,-73.8695353,,,3,POINT (-73.8695353 40.7693394)
482617546,40.769236,-73.8695154,,,3,POINT (-73.8695154 40.769236)
482617550,40.7689678,-73.8689123,,,3,POINT (-73.8689123 40.7689678)
482617557,40.769238,-73.8686614,,,3,POINT (-73.8686614 40.769238)
482617558,40.7693444,-73.8686761,,,3,POINT (-73.8686761 40.7693444)
482640611,40.7703793,-73.8755689,,,4,POINT (-73.8755689 40.7703793)
482640648,40.7702433,-73.8707446,,,4,POINT (-73.8707446 40.7702433)
482640649,40.7697656,-73.8699949,,,3,POINT (-73.8699949 40.7697656)
482641140,40.7701488,-73.8737607,,turning_circle,1,POINT (-73.8737607 40.7701488)
482654674,40.7650805,-73.8870532,,traffic_signals,4,POINT (-73.8870532 40.7650805)
482655039,40.7651049,-73.8872073,,traffic_signals,4,POINT (-73.8872073 40.7651049)
482655348,40.7663212,-73.8876293,,traffic_signals,4,POINT (-73.8876293 40.7663212)
482663674,40.767188,-73.8878891,,,4,POINT (-73.8878891 40.767188)
482668550,40.7719898,-73.8778563,,,3,POINT (-73.8778563 40.7719898)
482675603,40.7736309,-73.886253,,,3,POINT (-73.886253 40.7736309)
482715703,40.7676522,-73.9050628,,,3,POINT (-73.9050628 40.7676522)
482807376,40.7119696,-73.9899105,,,3,POINT (-73.9899105 40.7119696)
484800429,40.7639804,-73.8611674,,,3,POINT (-73.8611674 40.7639804)
484800839,40.7684524,-73.882677,6,motorway_junction,3,POINT (-73.882677 40.7684524)
484801030,40.7706593,-73.8691044,,,3,POINT (-73.8691044 40.7706593)
484801764,40.7666488,-73.8657495,,,1,POINT (-73.8657495 40.7666488)
486818472,40.8367012,-73.9091868,,,3,POINT (-73.9091868 40.8367012)
486818473,40.8374059,-73.9092779,,,3,POINT (-73.9092779 40.8374059)
486818475,40.8367964,-73.9097405,,,3,POINT (-73.9097405 40.8367964)
486819531,40.7112711,-74.0034826,,,3,POINT (-74.0034826 40.7112711)
486819533,40.7008726,-73.9901171,,,3,POINT (-73.9901171 40.7008726)
486819535,40.7117782,-74.0038416,,motorway_junction,3,POINT (-74.0038416 40.7117782)
486849239,40.7114142,-73.9646127,,,3,POINT (-73.9646127 40.7114142)
486859031,40.7104845,-73.9615526,,,3,POINT (-73.9615526 40.7104845)
486864458,40.7101866,-73.9614326,,motorway_junction,3,POINT (-73.9614326 40.7101866)
486867405,40.7194205,-73.9913214,,,4,POINT (-73.9913214 40.7194205)
486867432,40.7196812,-73.9921765,,,4,POINT (-73.9921765 40.7196812)
486867459,40.7187279,-73.9890504,,traffic_signals,4,POINT (-73.9890504 40.7187279)
486867490,40.7189587,-73.9898073,,traffic_signals,4,POINT (-73.9898073 40.7189587)
486867513,40.7184807,-73.9882397,,traffic_signals,4,POINT (-73.9882397 40.7184807)
486867534,40.7182326,-73.9874536,,traffic_signals,4,POINT (-73.9874536 40.7182326)
486867548,40.7179216,-73.9866372,,traffic_signals,3,POINT (-73.9866372 40.7179216)
486868138,40.7181209,-73.9865384,,traffic_signals,3,POINT (-73.9865384 40.7181209)
486868830,40.7192474,-73.9902109,,,4,POINT (-73.9902109 40.7192474)
486868873,40.7193234,-73.9904681,,,4,POINT (-73.9904681 40.7193234)
486869282,40.720057,-73.99288,,traffic_signals,4,POINT (-73.99288 40.720057)
486872588,40.7102851,-73.9606379,,,3,POINT (-73.9606379 40.7102851)
486873121,40.7098397,-73.9609286,,,3,POINT (-73.9609286 40.7098397)
486873300,40.7095345,-73.9611656,,,3,POINT (-73.9611656 40.7095345)
486897216,40.8828644,-73.8272681,,,3,POINT (-73.8272681 40.8828644)
486897233,40.8827968,-73.8270127,,,3,POINT (-73.8270127 40.8827968)
486897611,40.8823879,-73.8274225,,,3,POINT (-73.8274225 40.8823879)
487059787,40.8605253,-73.8288826,,motorway_junction,3,POINT (-73.8288826 40.8605253)
487063990,40.8598916,-73.82959,,motorway_junction,4,POINT (-73.82959 40.8598916)
487064658,40.8606143,-73.8272903,,motorway_junction,3,POINT (-73.8272903 40.8606143)
487065918,40.8590029,-73.8271493,8C,motorway_junction,3,POINT (-73.8271493 40.8590029)
487066572,40.8594876,-73.8271613,9,motorway_junction,3,POINT (-73.8271613 40.8594876)
487109454,40.876011,-73.8358773,,,4,POINT (-73.8358773 40.876011)
487121013,40.7379212,-73.9365309,,,3,POINT (-73.9365309 40.7379212)
487121215,40.7417057,-73.9503154,,,3,POINT (-73.9503154 40.7417057)
488235603,40.7377141,-73.9050334,,,3,POINT (-73.9050334 40.7377141)
488248607,40.7353193,-73.918725,35,motorway_junction,3,POINT (-73.918725 40.7353193)
488257229,40.739556,-73.900591,39E,motorway_junction,3,POINT (-73.900591 40.739556)
488264376,40.7345383,-73.9218541,,,3,POINT (-73.9218541 40.7345383)
490457741,40.6997693,-73.984274,,,3,POINT (-73.984274 40.6997693)
492879812,40.7931427,-73.7934347,,,3,POINT (-73.7934347 40.7931427)
492882163,40.7915447,-73.7932331,8,motorway_junction,3,POINT (-73.7932331 40.7915447)
493076959,40.7386037,-73.7964277,,,3,POINT (-73.7964277 40.7386037)
493076961,40.7388004,-73.8081067,,,3,POINT (-73.8081067 40.7388004)
494509167,40.6999241,-73.9860529,,,3,POINT (-73.9860529 40.6999241)
494509169,40.7002102,-73.9863893,,traffic_signals,4,POINT (-73.9863893 40.7002102)
496707000,40.7130522,-73.9940749,,,3,POINT (-73.9940749 40.7130522)
496707003,40.7123696,-73.9937507,,,3,POINT (-73.9937507 40.7123696)
497412701,40.7104266,-74.0014499,,,1,POINT (-74.0014499 40.7104266)
498729555,40.7289589,-73.7232723,,stop,3,POINT (-73.7232723 40.7289589)
498729559,40.7290619,-73.7240194,,stop,3,POINT (-73.7240194 40.7290619)
511252384,40.734951,-73.8362505,12A,motorway_junction,3,POINT (-73.8362505 40.734951)
523529973,40.5432988,-74.1915175,,,4,POINT (-74.1915175 40.5432988)
523529978,40.5429802,-74.1926791,,,1,POINT (-74.1926791 40.5429802)
524897445,40.5196443,-74.2295915,,,1,POINT (-74.2295915 40.5196443)
524915797,40.5560644,-74.1377416,,,1,POINT (-74.1377416 40.5560644)
524918150,40.5597806,-74.132335,,,1,POINT (-74.132335 40.5597806)
524924620,40.5902414,-74.0938381,,,1,POINT (-74.0938381 40.5902414)
524935324,40.603705,-74.0849624,,,3,POINT (-74.0849624 40.603705)
524936834,40.6053141,-74.0821066,,,1,POINT (-74.0821066 40.6053141)
524944530,40.6378028,-74.074785,,,1,POINT (-74.074785 40.6378028)
528909156,40.6654536,-73.8191672,,,3,POINT (-73.8191672 40.6654536)
528909210,40.6661041,-73.8296407,,,3,POINT (-73.8296407 40.6661041)
528909214,40.6663213,-73.8316535,,,3,POINT (-73.8316535 40.6663213)
528910427,40.6668242,-73.7826591,,,3,POINT (-73.7826591 40.6668242)
529049384,40.8111918,-73.9312373,3,motorway_junction,3,POINT (-73.9312373 40.8111918)
529049398,40.8154761,-73.9307916,,,3,POINT (-73.9307916 40.8154761)
529051337,40.8174249,-73.9308181,4,motorway_junction,3,POINT (-73.9308181 40.8174249)
529051355,40.824433,-73.9310052,5,motorway_junction,3,POINT (-73.9310052 40.824433)
529054624,40.8303761,-73.9322103,5,motorway_junction,3,POINT (-73.9322103 40.8303761)
529054699,40.8256807,-73.9312442,,,3,POINT (-73.9312442 40.8256807)
529054843,40.8105676,-73.9309344,,,3,POINT (-73.9309344 40.8105676)
529059900,40.8329735,-73.9316254,,,3,POINT (-73.9316254 40.8329735)
529062089,40.8160007,-73.9310311,3,motorway_junction,3,POINT (-73.9310311 40.8160007)
529062409,40.8140737,-73.930867,,,3,POINT (-73.930867 40.8140737)
529063439,40.8109446,-73.9314033,,,3,POINT (-73.9314033 40.8109446)
529280909,40.8133191,-73.9303475,,traffic_signals,4,POINT (-73.9303475 40.8133191)
529283310,40.8118894,-73.9313227,,,3,POINT (-73.9313227 40.8118894)
529285542,40.82639,-73.9326067,,,3,POINT (-73.9326067 40.82639)
529288528,40.8292487,-73.9330774,,,3,POINT (-73.9330774 40.8292487)
529288546,40.8332548,-73.9317081,6,motorway_junction,3,POINT (-73.9317081 40.8332548)
529288851,40.8247135,-73.9291481,,,3,POINT (-73.9291481 40.8247135)
529288857,40.8248164,-73.9308835,,,3,POINT (-73.9308835 40.8248164)
529290569,40.8276027,-73.9312966,,motorway_junction,3,POINT (-73.9312966 40.8276027)
529292924,40.8144978,-73.9311495,,,3,POINT (-73.9311495 40.8144978)
529799006,40.8457405,-73.9298217,,,3,POINT (-73.9298217 40.8457405)
529799493,40.8452848,-73.9279511,1C-D,motorway_junction,3,POINT (-73.9279511 40.8452848)
530286754,40.6409804,-73.9838532,,,3,POINT (-73.9838532 40.6409804)
533656365,40.5970369,-74.1095665,,,1,POINT (-74.1095665 40.5970369)
533663183,40.6008124,-74.109159,,,1,POINT (-74.109159 40.6008124)
533665605,40.5862079,-74.1080425,,,1,POINT (-74.1080425 40.5862079)
533665616,40.585815,-74.1090296,,,1,POINT (-74.1090296 40.585815)
533670781,40.588792,-74.1082273,,,1,POINT (-74.1082273 40.588792)
533672113,40.5885439,-74.1110821,,,3,POINT (-74.1110821 40.5885439)
533679858,40.6138754,-74.1052906,,,1,POINT (-74.1052906 40.6138754)
533681210,40.608337,-74.0921586,,turning_circle,1,POINT (-74.0921586 40.608337)
533889696,40.5799152,-74.0978541,,,1,POINT (-74.0978541 40.5799152)
533891476,40.558541,-74.1108631,,,1,POINT (-74.1108631 40.558541)
533891480,40.5581229,-74.1131265,,,3,POINT (-74.1131265 40.5581229)
533891485,40.558484,-74.112557,,,1,POINT (-74.112557 40.558484)
533891498,40.5581432,-74.1119431,,,1,POINT (-74.1119431 40.5581432)
533900308,40.6010428,-74.1243512,,,1,POINT (-74.1243512 40.6010428)
533901740,40.6007561,-74.1233298,,,1,POINT (-74.1233298 40.6007561)
533904509,40.5258114,-74.2213547,,,3,POINT (-74.2213547 40.5258114)
533905423,40.5383667,-74.2332474,,,1,POINT (-74.2332474 40.5383667)
533908740,40.5730805,-74.1481073,,,1,POINT (-74.1481073 40.5730805)
535054432,40.7320268,-73.8708307,,,3,POINT (-73.8708307 40.7320268)
535055283,40.7372007,-73.8528125,20,motorway_junction,3,POINT (-73.8528125 40.7372007)
535057804,40.7356488,-73.8585508,21,motorway_junction,3,POINT (-73.8585508 40.7356488)
535057827,40.7374453,-73.8512205,22A-E,motorway_junction,3,POINT (-73.8512205 40.7374453)
537402576,40.6956279,-73.9648811,,,3,POINT (-73.9648811 40.6956279)
537402600,40.6960418,-73.9648566,,,4,POINT (-73.9648566 40.6960418)
541336060,40.6052138,-74.1076486,,,1,POINT (-74.1076486 40.6052138)
541467364,40.7155223,-73.9964428,,,3,POINT (-73.9964428 40.7155223)
541467370,40.6976319,-73.9853972,,,3,POINT (-73.9853972 40.6976319)
541467441,40.6993313,-73.9863279,,motorway_junction,3,POINT (-73.9863279 40.6993313)
541467472,40.6989365,-73.9868781,,,3,POINT (-73.9868781 40.6989365)
541999199,40.6685592,-73.9226131,,traffic_signals,4,POINT (-73.9226131 40.6685592)
541999206,40.6688672,-73.9283289,,,4,POINT (-73.9283289 40.6688672)
541999215,40.6687134,-73.9255709,,,4,POINT (-73.9255709 40.6687134)
541999228,40.6690089,-73.9311067,,traffic_signals,4,POINT (-73.9311067 40.6690089)
541999264,40.6691661,-73.9338639,,traffic_signals,4,POINT (-73.9338639 40.6691661)
541999285,40.6693182,-73.9366353,,traffic_signals,4,POINT (-73.9366353 40.6693182)
541999307,40.6694706,-73.9394052,,traffic_signals,4,POINT (-73.9394052 40.6694706)
541999321,40.6696246,-73.9421722,,,4,POINT (-73.9421722 40.6696246)
541999342,40.6699208,-73.9477105,,,4,POINT (-73.9477105 40.6699208)
541999373,40.6697707,-73.9449409,,traffic_signals,4,POINT (-73.9449409 40.6697707)
541999391,40.6700747,-73.9504811,,traffic_signals,4,POINT (-73.9504811 40.6700747)
541999453,40.6730585,-73.9674334,,stop,3,POINT (-73.9674334 40.6730585)
541999488,40.6715763,-73.9612578,,,4,POINT (-73.9612578 40.6715763)
