osmid,y,x,street_count,ref,highway,geometry
2408439651,22.5033792,113.935235,3,,,POINT (113.935235 22.5033792)
2408439653,22.5081596,113.9366465,4,,,POINT (113.9366465 22.5081596)
2408439658,22.4907832,113.9380298,3,,,POINT (113.9380298 22.4907832)
2408439664,22.5026909,113.9351548,3,,,POINT (113.9351548 22.5026909)
2408439669,22.4910475,113.9378293,4,,,POINT (113.9378293 22.4910475)
2408439678,22.491255,113.9370726,3,,,POINT (113.9370726 22.491255)
2408439681,22.4888628,113.9382492,4,,,POINT (113.9382492 22.4888628)
2408439682,22.4914284,113.937593,3,,,POINT (113.937593 22.4914284)
2408439694,22.4924355,113.9366507,3,,,POINT (113.9366507 22.4924355)
2408439697,22.5081601,113.936277,4,,,POINT (113.936277 22.5081601)
2408439698,22.4965967,113.9356401,3,,,POINT (113.9356401 22.4965967)
2408439699,22.4908012,113.9372617,4,,,POINT (113.9372617 22.4908012)
2408439702,22.5079236,113.9362343,4,,,POINT (113.9362343 22.5079236)
2408439705,22.496608,113.9362278,3,,,POINT (113.9362278 22.496608)
2408439710,22.5027012,113.9356684,3,,,POINT (113.9356684 22.5027012)
2408439720,22.507927,113.9365468,4,,,POINT (113.9365468 22.507927)
2408443254,22.5195473,113.9484361,3,,,POINT (113.9484361 22.5195473)
2408443258,22.5177424,113.9483756,3,,,POINT (113.9483756 22.5177424)
2408446087,22.4887879,113.9383236,3,,,POINT (113.9383236 22.4887879)
2408446093,22.508712,113.9464784,3,,,POINT (113.9464784 22.508712)
2408476405,22.5415983,113.9420474,3,,,POINT (113.9420474 22.5415983)
2408476408,22.5368823,113.9440845,4,,,POINT (113.9440845 22.5368823)
2408476446,22.539245,113.9421006,4,,,POINT (113.9421006 22.539245)
2408476569,22.5416693,113.9436116,3,,,POINT (113.9436116 22.5416693)
2408476575,22.5405083,113.943639,4,,,POINT (113.943639 22.5405083)
2408488735,22.53932,113.9472054,4,,,POINT (113.9472054 22.53932)
2408488750,22.5384281,113.9472133,3,,,POINT (113.9472133 22.5384281)
2408488765,22.5358679,113.947236,3,,,POINT (113.947236 22.5358679)
2408488783,22.5405559,113.9471945,4,,,POINT (113.9471945 22.5405559)
2408488785,22.5369257,113.9472266,3,,,POINT (113.9472266 22.5369257)
2408488816,22.5361044,113.9440966,1,,,POINT (113.9440966 22.5361044)
2408506428,22.5340126,113.9429404,2,,,POINT (113.9429404 22.5340126)
2409480639,22.5029999,113.9356857,3,,,POINT (113.9356857 22.5029999)
2409480660,22.5029978,113.93519,3,,,POINT (113.93519 22.5029978)
2409480662,22.5030472,113.9389032,4,,,POINT (113.9389032 22.5030472)
2409480664,22.5030254,113.9372494,3,,,POINT (113.9372494 22.5030254)
2409480668,22.5033615,113.9390228,3,,,POINT (113.9390228 22.5033615)
2409480670,22.5033633,113.9357221,3,,,POINT (113.9357221 22.5033633)
2409480672,22.5030482,113.9390282,3,,,POINT (113.9390282 22.5030482)
2409486782,22.4999001,113.9362713,1,,,POINT (113.9362713 22.4999001)
2409486826,22.5039501,113.9359531,1,,,POINT (113.9359531 22.5039501)
2409486839,22.5039537,113.937079,3,,,POINT (113.937079 22.5039537)
2409486882,22.4990467,113.9376013,3,,,POINT (113.9376013 22.4990467)
2409492597,22.4927405,113.9365637,3,,,POINT (113.9365637 22.4927405)
2409492600,22.4962446,113.9357292,3,,,POINT (113.9357292 22.4962446)
2409492602,22.4945696,113.9366649,3,,,POINT (113.9366649 22.4945696)
2409492615,22.4966324,113.9374188,3,,,POINT (113.9374188 22.4966324)
2409492621,22.4959159,113.9374801,3,,,POINT (113.9374801 22.4959159)
2409492623,22.4895812,113.9329777,3,,,POINT (113.9329777 22.4895812)
2409492634,22.4962346,113.9363131,3,,,POINT (113.9363131 22.4962346)
2409704611,22.5362232,113.9505509,3,,,POINT (113.9505509 22.5362232)
2409704617,22.528581,113.9475062,3,,,POINT (113.9475062 22.528581)
2409704668,22.5378447,113.9516622,3,,,POINT (113.9516622 22.5378447)
2409704686,22.5285129,113.9430496,3,,,POINT (113.9430496 22.5285129)
2409708237,22.5347873,113.9500524,3,,,POINT (113.9500524 22.5347873)
2409712141,22.524282,113.9494536,3,,,POINT (113.9494536 22.524282)
2409712142,22.5235108,113.9492967,3,,,POINT (113.9492967 22.5235108)
2409714493,22.5355011,113.9517331,3,,crossing,POINT (113.9517331 22.5355011)
2409714496,22.5359789,113.9497787,3,,,POINT (113.9497787 22.5359789)
2409714498,22.5355468,113.9497109,3,,,POINT (113.9497109 22.5355468)
2409714509,22.5352267,113.9556913,3,,,POINT (113.9556913 22.5352267)
2409714527,22.5350811,113.9504278,3,,,POINT (113.9504278 22.5350811)
2409714539,22.535259,113.9500456,3,,,POINT (113.9500456 22.535259)
2409714543,22.5357155,113.9475918,3,,,POINT (113.9475918 22.5357155)
2409714558,22.5358234,113.9518793,3,,crossing,POINT (113.9518793 22.5358234)
2409714565,22.5350911,113.9556734,3,,,POINT (113.9556734 22.5350911)
2409719674,22.500829,113.9160956,3,,,POINT (113.9160956 22.500829)
2409719681,22.5077465,113.918853,4,,,POINT (113.918853 22.5077465)
2409719682,22.5177879,113.9221731,4,,,POINT (113.9221731 22.5177879)
2409719683,22.5073277,113.9186913,3,,,POINT (113.9186913 22.5073277)
2409719692,22.5032551,113.9170833,4,,,POINT (113.9170833 22.5032551)
2409719693,22.5158311,113.9219349,3,,,POINT (113.9219349 22.5158311)
2409719695,22.5000886,113.915798,3,,,POINT (113.915798 22.5000886)
2410576938,22.5250886,113.9258841,3,,,POINT (113.9258841 22.5250886)
2410576958,22.5247722,113.9246647,3,,,POINT (113.9246647 22.5247722)
2410576967,22.5252225,113.9259968,3,,,POINT (113.9259968 22.5252225)
2411100238,22.5169087,113.9396999,4,,,POINT (113.9396999 22.5169087)
2411100242,22.5168798,113.9398289,3,,,POINT (113.9398289 22.5168798)
2411100261,22.5206083,113.9406899,4,,,POINT (113.9406899 22.5206083)
2411100270,22.5239903,113.9426543,3,,,POINT (113.9426543 22.5239903)
2411100289,22.5179461,113.9482268,3,,,POINT (113.9482268 22.5179461)
2411100299,22.5189095,113.9451603,3,,,POINT (113.9451603 22.5189095)
2411100302,22.5218022,113.9359972,4,,,POINT (113.9359972 22.5218022)
2411100304,22.5185496,113.9477947,3,,,POINT (113.9477947 22.5185496)
2411100305,22.5236203,113.9412503,3,,,POINT (113.9412503 22.5236203)
2411100317,22.5205691,113.9408135,4,,,POINT (113.9408135 22.5205691)
2411114344,22.5129111,113.9269947,4,,,POINT (113.9269947 22.5129111)
2411114345,22.5129478,113.9256237,3,,,POINT (113.9256237 22.5129478)
2411114346,22.5178279,113.924184,3,,,POINT (113.924184 22.5178279)
2411114349,22.5093886,113.9243303,3,,,POINT (113.9243303 22.5093886)
2411114351,22.5145679,113.923776,3,,,POINT (113.923776 22.5145679)
2411114355,22.5086999,113.9261728,3,,,POINT (113.9261728 22.5086999)
2411114360,22.510075,113.9243135,3,,,POINT (113.9243135 22.510075)
2411114362,22.5116119,113.9204135,4,,,POINT (113.9204135 22.5116119)
2411114363,22.5155952,113.924917,3,,,POINT (113.924917 22.5155952)
2411114368,22.5156221,113.9275425,3,,,POINT (113.9275425 22.5156221)
2411114369,22.5100624,113.9229176,3,,,POINT (113.9229176 22.5100624)
2411114371,22.5129439,113.925798,3,,,POINT (113.925798 22.5129439)
2411114372,22.5107744,113.9230411,4,,,POINT (113.9230411 22.5107744)
2411114373,22.5130745,113.9247381,4,,,POINT (113.9247381 22.5130745)
2411114375,22.5131389,113.9235008,4,,,POINT (113.9235008 22.5131389)
2411114377,22.5079806,113.9243677,3,,,POINT (113.9243677 22.5079806)
2411114383,22.5156224,113.9226363,3,,,POINT (113.9226363 22.5156224)
2411114386,22.5108095,113.9254642,3,,,POINT (113.9254642 22.5108095)
2411114391,22.5107936,113.9243189,4,,,POINT (113.9243189 22.5107936)
2411114394,22.5086478,113.9243484,3,,,POINT (113.9243484 22.5086478)
2411114398,22.5080237,113.926202,3,,,POINT (113.926202 22.5080237)
2411114402,22.5155835,113.9239716,4,,,POINT (113.9239716 22.5155835)
2411114403,22.5145648,113.9249358,4,,,POINT (113.9249358 22.5145648)
2411120890,22.5168535,113.9318881,3,,,POINT (113.9318881 22.5168535)
2411120892,22.5151395,113.9277001,3,,,POINT (113.9277001 22.5151395)
2411120893,22.5108707,113.9286935,3,,,POINT (113.9286935 22.5108707)
2411120896,22.509565,113.9321825,3,,,POINT (113.9321825 22.509565)
2411120899,22.5109107,113.9302209,1,,,POINT (113.9302209 22.5109107)
2411120906,22.5130725,113.9321145,4,,,POINT (113.9321145 22.5130725)
2411120918,22.5108849,113.9292359,3,,,POINT (113.9292359 22.5108849)
2420580008,22.5298486,113.9127767,1,,,POINT (113.9127767 22.5298486)
2420580012,22.5296233,113.9128133,1,,,POINT (113.9128133 22.5296233)
2420580016,22.5271213,113.9141053,1,,,POINT (113.9141053 22.5271213)
2420580018,22.5286685,113.914535,3,,,POINT (113.914535 22.5286685)
2420580029,22.5291302,113.9129511,1,,,POINT (113.9129511 22.5291302)
2420580030,22.5311886,113.9137295,4,,traffic_signals,POINT (113.9137295 22.5311886)
2420580040,22.5297588,113.9141544,3,,,POINT (113.9141544 22.5297588)
2420580046,22.530658,113.9138095,3,,,POINT (113.9138095 22.530658)
2420580047,22.5296851,113.9131925,4,,,POINT (113.9131925 22.5296851)
2420580048,22.5299923,113.9133722,3,,,POINT (113.9133722 22.5299923)
2420580052,22.529368,113.9128625,1,,,POINT (113.9128625 22.529368)
2420580056,22.5299113,113.9131432,3,,,POINT (113.9131432 22.5299113)
2420580060,22.5291876,113.9132815,3,,,POINT (113.9132815 22.5291876)
2420580068,22.5302741,113.9126144,3,,,POINT (113.9126144 22.5302741)
2420580069,22.5294384,113.9132366,3,,,POINT (113.9132366 22.5294384)
2420580081,22.5300574,113.913197,3,,,POINT (113.913197 22.5300574)
2420580082,22.5296554,113.9139086,3,,,POINT (113.9139086 22.5296554)
2420580090,22.5291054,113.9136699,1,,,POINT (113.9136699 22.5291054)
2420580091,22.5304216,113.9122175,3,,,POINT (113.9122175 22.5304216)
2420583106,22.5300964,113.9152899,1,,,POINT (113.9152899 22.5300964)
2420850581,22.5237993,113.9199507,3,,,POINT (113.9199507 22.5237993)
2420850597,22.5179865,113.9277437,4,,,POINT (113.9277437 22.5179865)
2420850601,22.5178759,113.9275598,4,,,POINT (113.9275598 22.5178759)
2420850602,22.5180033,113.927566,4,,,POINT (113.927566 22.5180033)
2420850616,22.5178631,113.9277395,4,,,POINT (113.9277395 22.5178631)
2420850618,22.5214363,113.9205737,3,,,POINT (113.9205737 22.5214363)
2420850622,22.5208121,113.9212127,3,,,POINT (113.9212127 22.5208121)
2420872107,22.5179615,113.9251175,3,,,POINT (113.9251175 22.5179615)
2420872108,22.5265731,113.9203243,3,,,POINT (113.9203243 22.5265731)
2420872111,22.5253503,113.9187898,3,,,POINT (113.9187898 22.5253503)
2420872112,22.5211807,113.9173511,4,,,POINT (113.9173511 22.5211807)
2420872115,22.5248745,113.9226147,3,,,POINT (113.9226147 22.5248745)
2420872117,22.5260057,113.918944,1,,,POINT (113.918944 22.5260057)
2420872134,22.5179362,113.9221962,4,,,POINT (113.9221962 22.5179362)
2420872137,22.5259668,113.9217447,1,,,POINT (113.9217447 22.5259668)
2420872141,22.5194246,113.9200013,3,,,POINT (113.9200013 22.5194246)
2420872145,22.5180081,113.9220299,4,,,POINT (113.9220299 22.5180081)
2420872147,22.5254466,113.9183468,3,,,POINT (113.9183468 22.5254466)
2421437258,22.5354113,113.9119282,3,,,POINT (113.9119282 22.5354113)
2421437263,22.5327215,113.9122962,1,,,POINT (113.9122962 22.5327215)
2421437266,22.5348678,113.9112459,1,,,POINT (113.9112459 22.5348678)
2421437267,22.5339439,113.9124066,1,,,POINT (113.9124066 22.5339439)
2421437270,22.5337521,113.9108156,3,,,POINT (113.9108156 22.5337521)
2421437274,22.5348991,113.9110248,1,,,POINT (113.9110248 22.5348991)
2421437284,22.5312747,113.9114096,4,,,POINT (113.9114096 22.5312747)
2421437285,22.5327526,113.9114702,1,,,POINT (113.9114702 22.5327526)
2421445741,22.5132992,113.9002914,4,,traffic_signals,POINT (113.9002914 22.5132992)
2421445743,22.5351644,113.9102683,4,,,POINT (113.9102683 22.5351644)
2421453682,22.5140302,113.9011609,3,,,POINT (113.9011609 22.5140302)
2421453683,22.5222648,113.9087933,4,,,POINT (113.9087933 22.5222648)
2421455578,22.5143949,113.9015402,3,,,POINT (113.9015402 22.5143949)
2421455580,22.5270988,113.9084848,3,,,POINT (113.9084848 22.5270988)
2421455587,22.5306828,113.9084446,4,,,POINT (113.9084446 22.5306828)
2421455589,22.5293818,113.904967,3,,,POINT (113.904967 22.5293818)
2421455592,22.5293892,113.9053654,3,,,POINT (113.9053654 22.5293892)
2421455594,22.5338957,113.9051819,1,,,POINT (113.9051819 22.5338957)
2421455595,22.5262306,113.9084934,3,,,POINT (113.9084934 22.5262306)
2421455596,22.5166235,113.9037855,4,,,POINT (113.9037855 22.5166235)
2423992176,22.5160918,113.9050828,3,,,POINT (113.9050828 22.5160918)
2423992180,22.5187935,113.9074876,3,,,POINT (113.9074876 22.5187935)
2423992182,22.5168301,113.9064095,3,,,POINT (113.9064095 22.5168301)
2423992191,22.5220023,113.9118565,1,,,POINT (113.9118565 22.5220023)
2423992196,22.5234245,113.912342,1,,,POINT (113.912342 22.5234245)
2423992200,22.5231116,113.9143247,3,,,POINT (113.9143247 22.5231116)
2423992217,22.5193917,113.9063529,3,,,POINT (113.9063529 22.5193917)
2423992221,22.5189201,113.9072431,3,,,POINT (113.9072431 22.5189201)
2423992222,22.5208516,113.9131665,4,,,POINT (113.9131665 22.5208516)
2423992226,22.5202605,113.9075087,1,,,POINT (113.9075087 22.5202605)
2423992232,22.5232138,113.9131411,1,,,POINT (113.9131411 22.5232138)
2423992242,22.5236275,113.9131436,1,,,POINT (113.9131436 22.5236275)
2423992245,22.518186,113.9097888,3,,,POINT (113.9097888 22.518186)
2423992247,22.5174617,113.9133317,3,,,POINT (113.9133317 22.5174617)
2423992253,22.5172031,113.9061917,3,,,POINT (113.9061917 22.5172031)
2423992254,22.5255352,113.9117465,3,,,POINT (113.9117465 22.5255352)
2423992259,22.520888,113.9130913,4,,,POINT (113.9130913 22.520888)
2423992268,22.5244527,113.9130769,1,,,POINT (113.9130769 22.5244527)
2423992269,22.522466,113.9125645,3,,,POINT (113.9125645 22.522466)
2423992275,22.5184444,113.910211,3,,,POINT (113.910211 22.5184444)
2423992276,22.5190766,113.906923,3,,,POINT (113.906923 22.5190766)
2423992277,22.5168577,113.9058229,3,,,POINT (113.9058229 22.5168577)
2423992282,22.5197179,113.9104296,1,,,POINT (113.9104296 22.5197179)
2423992286,22.517446,113.9045632,3,,,POINT (113.9045632 22.517446)
2423992290,22.5214573,113.9118485,1,,,POINT (113.9118485 22.5214573)
2423992292,22.5179711,113.9093879,4,,,POINT (113.9093879 22.5179711)
2423993064,22.5250209,113.9148059,3,,,POINT (113.9148059 22.5250209)
2423993065,22.5150172,113.9084734,4,,,POINT (113.9084734 22.5150172)
2423998337,22.5187661,113.9010813,4,,,POINT (113.9010813 22.5187661)
2423998342,22.51604,113.9045421,3,,,POINT (113.9045421 22.51604)
2423998343,22.5153131,113.9111093,4,,,POINT (113.9111093 22.5153131)
2423998347,22.5151406,113.9101015,3,,,POINT (113.9101015 22.5151406)
2423998354,22.5162804,113.904083,3,,,POINT (113.904083 22.5162804)
2423998370,22.5151782,113.9063382,3,,,POINT (113.9063382 22.5151782)
2423998374,22.5152658,113.9111039,4,,,POINT (113.9111039 22.5152658)
2423998378,22.5176312,113.9024733,3,,,POINT (113.9024733 22.5176312)
2423998379,22.5150672,113.9028792,1,,,POINT (113.9028792 22.5150672)
2423998386,22.5165461,113.9037121,4,,,POINT (113.9037121 22.5165461)
2423998389,22.5166276,113.903615,4,,,POINT (113.903615 22.5166276)
2425050821,22.5354647,113.9142481,4,,,POINT (113.9142481 22.5354647)
2425050827,22.5353562,113.9231558,4,,,POINT (113.9231558 22.5353562)
2425050829,22.5350849,113.9048763,4,,,POINT (113.9048763 22.5350849)
2425050835,22.5354426,113.9198518,4,,,POINT (113.9198518 22.5354426)
2425050839,22.5354297,113.9268202,4,,,POINT (113.9268202 22.5354297)
2425050848,22.5353303,113.9199904,4,,,POINT (113.9199904 22.5353303)
2425050852,22.5353901,113.9253853,3,,,POINT (113.9253853 22.5353901)
2425050854,22.5353333,113.9198479,4,,,POINT (113.9198479 22.5353333)
2425050856,22.5353824,113.9248108,3,,,POINT (113.9248108 22.5353824)
2425050858,22.5351318,113.9086389,3,,,POINT (113.9086389 22.5351318)
2425050866,22.5354678,113.916223,4,,traffic_signals,POINT (113.916223 22.5354678)
2425050870,22.5354543,113.9273086,4,,,POINT (113.9273086 22.5354543)
2425050879,22.5354008,113.9259036,3,,,POINT (113.9259036 22.5354008)
2425139413,22.5401414,113.9101135,3,,,POINT (113.9101135 22.5401414)
2425139419,22.5383724,113.9101883,3,,,POINT (113.9101883 22.5383724)
2425139422,22.5353125,113.9104219,4,,,POINT (113.9104219 22.5353125)
2425139423,22.544012,113.9097166,3,,,POINT (113.9097166 22.544012)
2425139433,22.5430871,113.9098153,3,,,POINT (113.9098153 22.5430871)
2425139435,22.5438461,113.9099011,3,,,POINT (113.9099011 22.5438461)
2425139454,22.53831,113.9058146,3,,,POINT (113.9058146 22.53831)
2425139455,22.5396944,113.910143,3,,,POINT (113.910143 22.5396944)
2425139467,22.5353061,113.9102673,4,,,POINT (113.9102673 22.5353061)
2425146574,22.5413611,113.9125028,3,,,POINT (113.9125028 22.5413611)
2425146578,22.5404569,113.9156225,1,,,POINT (113.9156225 22.5404569)
2425146595,22.5406996,113.9109445,1,,,POINT (113.9109445 22.5406996)
2425146598,22.5390331,113.9140864,3,,,POINT (113.9140864 22.5390331)
2425146599,22.5404519,113.9149641,3,,,POINT (113.9149641 22.5404519)
2425146610,22.540588,113.9143841,4,,,POINT (113.9143841 22.540588)
2425146611,22.5434189,113.9155398,4,,,POINT (113.9155398 22.5434189)
2425146613,22.5354683,113.9143522,4,,,POINT (113.9143522 22.5354683)
2425146614,22.541698,113.9174327,1,,,POINT (113.9174327 22.541698)
2425146619,22.5382867,113.9117652,1,,,POINT (113.9117652 22.5382867)
2425146620,22.5389079,113.9148102,4,,,POINT (113.9148102 22.5389079)
2425146621,22.5355791,113.9142683,4,,,POINT (113.9142683 22.5355791)
2425146623,22.5439228,113.9131101,3,,,POINT (113.9131101 22.5439228)
2425146625,22.5413482,113.9157469,3,,,POINT (113.9157469 22.5413482)
2425146632,22.5355846,113.9143721,4,,,POINT (113.9143721 22.5355846)
2425146637,22.5416822,113.9145971,3,,,POINT (113.9145971 22.5416822)
2425146646,22.5432708,113.91557,4,,,POINT (113.91557 22.5432708)
2425146648,22.5374221,113.9116847,3,,,POINT (113.9116847 22.5374221)
2425146651,22.5414875,113.9152682,4,,traffic_signals,POINT (113.9152682 22.5414875)
2425146654,22.5432938,113.9154525,4,,,POINT (113.9154525 22.5432938)
2427766699,22.5448785,113.9322964,1,,,POINT (113.9322964 22.5448785)
2427766704,22.5451783,113.9316822,1,,,POINT (113.9316822 22.5451783)
2427766728,22.5440687,113.9316151,3,,,POINT (113.9316151 22.5440687)
2427779668,22.5463476,113.9273285,3,,,POINT (113.9273285 22.5463476)
2427779671,22.5489815,113.9283746,3,,,POINT (113.9283746 22.5489815)
2427779677,22.5499915,113.9285896,3,,,POINT (113.9285896 22.5499915)
2427779685,22.5464971,113.927294,3,,,POINT (113.927294 22.5464971)
2427779689,22.544323,113.9260897,3,,,POINT (113.9260897 22.544323)
2427779705,22.5469603,113.927502,3,,,POINT (113.927502 22.5469603)
2427779713,22.5469571,113.9265079,3,,,POINT (113.9265079 22.5469571)
2427779715,22.5469248,113.9245524,4,,,POINT (113.9245524 22.5469248)
2427779732,22.5465457,113.9271707,3,,,POINT (113.9271707 22.5465457)
2427779755,22.5495837,113.9285371,3,,,POINT (113.9285371 22.5495837)
2427789255,22.5469148,113.9352627,1,,,POINT (113.9352627 22.5469148)
2427789257,22.5466076,113.9352764,3,,,POINT (113.9352764 22.5466076)
2427789260,22.5455712,113.9355139,3,,,POINT (113.9355139 22.5455712)
2427789263,22.5465828,113.9341116,3,,,POINT (113.9341116 22.5465828)
2427789271,22.5469148,113.9341042,1,,,POINT (113.9341042 22.5469148)
2427789277,22.5447016,113.9390283,3,,,POINT (113.9390283 22.5447016)
2428181052,22.517211,113.917212,3,,,POINT (113.917212 22.517211)
2428181055,22.5180377,113.9178133,3,,,POINT (113.9178133 22.5180377)
2428181061,22.5197496,113.9193047,3,,,POINT (113.9193047 22.5197496)
2428181064,22.5154536,113.9142617,1,,,POINT (113.9142617 22.5154536)
2428181066,22.5188409,113.9184995,4,,,POINT (113.9184995 22.5188409)
2428181067,22.5183952,113.9191493,3,,,POINT (113.9191493 22.5183952)
2428181078,22.5177577,113.9176096,3,,,POINT (113.9176096 22.5177577)
2428181088,22.5186127,113.9176547,1,,,POINT (113.9176547 22.5186127)
2428181101,22.5174557,113.9180486,1,,,POINT (113.9180486 22.5174557)
2428181102,22.5177329,113.9182802,1,,,POINT (113.9182802 22.5177329)
2428181117,22.51675,113.9127997,3,,,POINT (113.9127997 22.51675)
2428181119,22.5190901,113.9187123,3,,,POINT (113.9187123 22.5190901)
2428181123,22.5174862,113.9174121,3,,,POINT (113.9174121 22.5174862)
2428181125,22.5186357,113.919359,3,,,POINT (113.919359 22.5186357)
2428181129,22.5168028,113.91773,3,,,POINT (113.91773 22.5168028)
2428181143,22.5159036,113.9137394,3,,,POINT (113.9137394 22.5159036)
2428181149,22.5180178,113.9169713,1,,,POINT (113.9169713 22.5180178)
2428181155,22.5171803,113.9178376,1,,,POINT (113.9178376 22.5171803)
2428181157,22.517874,113.9186848,3,,,POINT (113.9186848 22.517874)
2428181159,22.5134326,113.9146035,3,,,POINT (113.9146035 22.5134326)
2428181169,22.514352,113.9135957,3,,,POINT (113.9135957 22.514352)
2428181171,22.518324,113.9180582,4,,,POINT (113.9180582 22.518324)
2428194065,22.5226657,113.9158973,3,,,POINT (113.9158973 22.5226657)
2428194067,22.5103594,113.9165641,3,,,POINT (113.9165641 22.5103594)
2428194074,22.5226757,113.9166969,3,,,POINT (113.9166969 22.5226757)
2428194076,22.509258,113.9170704,3,,,POINT (113.9170704 22.509258)
2428194078,22.5107455,113.9159869,1,,,POINT (113.9159869 22.5107455)
2428194084,22.5201558,113.9161484,3,,,POINT (113.9161484 22.5201558)
2428194095,22.5249482,113.9226328,3,,,POINT (113.9226328 22.5249482)
2428194099,22.5238627,113.9154499,1,,,POINT (113.9154499 22.5238627)
2428194116,22.5111553,113.9159468,3,,,POINT (113.9159468 22.5111553)
2428194119,22.5247868,113.923505,3,,,POINT (113.923505 22.5247868)
2428194121,22.5134031,113.916757,3,,,POINT (113.916757 22.5134031)
2428194123,22.5230412,113.9154553,3,,,POINT (113.9154553 22.5230412)
2428194124,22.5215213,113.9127951,1,,,POINT (113.9127951 22.5215213)
2428194125,22.5115234,113.916223,3,,,POINT (113.916223 22.5115234)
2428194126,22.5247781,113.9165626,3,,,POINT (113.9165626 22.5247781)
2428194127,22.5127797,113.9171659,3,,,POINT (113.9171659 22.5127797)
2428194130,22.512386,113.9168704,3,,,POINT (113.9168704 22.512386)
2428194133,22.510991,113.9170492,4,,,POINT (113.9170492 22.510991)
2428194134,22.5131666,113.9157611,1,,,POINT (113.9157611 22.5131666)
2428194135,22.5126598,113.9164314,3,,,POINT (113.9164314 22.5126598)
2428194136,22.52432,113.9234032,3,,,POINT (113.9234032 22.52432)
2428194137,22.5100891,113.9163565,1,,,POINT (113.9163565 22.5100891)
2428194141,22.5112683,113.9172636,1,,,POINT (113.9172636 22.5112683)
2428194142,22.5233375,113.9177263,3,,,POINT (113.9177263 22.5233375)
2428194144,22.5235791,113.9158824,3,,,POINT (113.9158824 22.5235791)
2428194148,22.5230475,113.915887,3,,,POINT (113.915887 22.5230475)
2428194150,22.5226487,113.914774,1,,,POINT (113.914774 22.5226487)
2428194151,22.5113549,113.9187218,3,,,POINT (113.9187218 22.5113549)
2428194152,22.5243979,113.9150637,1,,,POINT (113.9150637 22.5243979)
2428194154,22.5235724,113.9154533,3,,,POINT (113.9154533 22.5235724)
2428194158,22.5130366,113.9173587,3,,,POINT (113.9173587 22.5130366)
2428194162,22.5099281,113.9186981,1,,,POINT (113.9186981 22.5099281)
2428194163,22.5141464,113.9168066,3,,,POINT (113.9168066 22.5141464)
2428797665,22.5462517,113.94579,3,,,POINT (113.94579 22.5462517)
2428797668,22.5499343,113.9416059,3,,,POINT (113.9416059 22.5499343)
2428797669,22.5486754,113.9439892,3,,,POINT (113.9439892 22.5486754)
2428797676,22.5528167,113.9442307,3,,,POINT (113.9442307 22.5528167)
2428797683,22.5538866,113.942463,3,,,POINT (113.942463 22.5538866)
2428797690,22.5503431,113.9431423,4,,,POINT (113.9431423 22.5503431)
2428797693,22.5502108,113.9434395,3,,,POINT (113.9434395 22.5502108)
2428797694,22.5490441,113.9448242,3,,,POINT (113.9448242 22.5490441)
2428797695,22.5471899,113.9424455,3,,,POINT (113.9424455 22.5471899)
2428797699,22.5513377,113.9432029,3,,,POINT (113.9432029 22.5513377)
2428797712,22.5539424,113.9463628,3,,,POINT (113.9463628 22.5539424)
2428797713,22.5505662,113.9488882,6,,,POINT (113.9488882 22.5505662)
2428797714,22.5528556,113.9463845,3,,,POINT (113.9463845 22.5528556)
2428797715,22.5517181,113.9433959,1,,,POINT (113.9433959 22.5517181)
2428797719,22.5505077,113.9460046,4,,,POINT (113.9460046 22.5505077)
2428797736,22.550507,113.9453924,3,,,POINT (113.9453924 22.550507)
2428797737,22.5496783,113.9426896,3,,,POINT (113.9426896 22.5496783)
2428797738,22.5499008,113.9422861,3,,,POINT (113.9422861 22.5499008)
2428797745,22.5539114,113.9442004,4,,,POINT (113.9442004 22.5539114)
2428797747,22.5508484,113.9460005,3,,,POINT (113.9460005 22.5508484)
2428797751,22.5503453,113.9422781,3,,,POINT (113.9422781 22.5503453)
2428797754,22.5487768,113.9457384,3,,,POINT (113.9457384 22.5487768)
2428801111,22.5452529,113.9437293,1,,,POINT (113.9437293 22.5452529)
2428805624,22.5446261,113.9403279,3,,,POINT (113.9403279 22.5446261)
2429850300,22.5555888,114.018546,3,,,POINT (114.018546 22.5555888)
2429850302,22.5587472,114.0184815,3,,,POINT (114.0184815 22.5587472)
2429850304,22.5597673,114.0186505,3,,,POINT (114.0186505 22.5597673)
2431806904,22.5181484,113.9241767,1,,,POINT (113.9241767 22.5181484)
2432064777,22.5201762,113.9351933,3,,,POINT (113.9351933 22.5201762)
2432071231,22.522361,113.9312696,4,,,POINT (113.9312696 22.522361)
2432071257,22.5220725,113.9338354,4,,,POINT (113.9338354 22.5220725)
2432071259,22.5225815,113.9280597,3,,,POINT (113.9280597 22.5225815)
2432079853,22.5211781,113.9280249,3,,,POINT (113.9280249 22.5211781)
2433356695,22.5290139,113.9244421,3,,,POINT (113.9244421 22.5290139)
2433356711,22.5293334,113.9242838,3,,,POINT (113.9242838 22.5293334)
2435324551,22.5468211,113.9135673,3,,,POINT (113.9135673 22.5468211)
2435324658,22.5442743,113.9167267,1,,,POINT (113.9167267 22.5442743)
2435324663,22.5447673,113.9124578,3,,,POINT (113.9124578 22.5447673)
2435324691,22.5475298,113.9135165,1,,,POINT (113.9135165 22.5475298)
2435324696,22.5434504,113.9167329,3,,,POINT (113.9167329 22.5434504)
2435324727,22.5452362,113.9179335,1,,,POINT (113.9179335 22.5452362)
2435324732,22.5550829,113.9230218,4,,,POINT (113.9230218 22.5550829)
